RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9288,ExtData[0].Val7,1,1,1,,Unknown,
9288,ExtData[1].Val1,1,1,1,,Unknown,
9288,ExtData[1].Val2,1,1,10,,Unknown,
9288,ExtData[1].Val3,1,1,1,,Unknown,
9288,ExtData[1].Val6,1,1,9287,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9287.
9288,ExtData[1].Val7,1,1,1,,Unknown,
9289,ExtData[0].Val1,1,1,1,,Unknown,
9289,ExtData[0].Val2,1,1,9,,Unknown,
9289,ExtData[0].Val3,1,1,4,,Unknown,
9289,ExtData[0].Val4,1,1,8,,Unknown,
9289,ExtData[0].Val6,1,1,100,,Unknown,
9289,ExtData[0].Val7,1,1,80,,Unknown,
9289,ExtData[1].Val1,1,1,1,,Unknown,
9289,ExtData[1].Val2,1,1,6,,Unknown,
9289,ExtData[1].Val3,1,1,1,,Unknown,
9289,ExtData[1].Val5,1,1,3,,Unknown,
9289,ExtData[1].Val6,1,1,398,,Unknown,
9289,ExtData[1].Val7,1,1,1,,Unknown,
9290,ExtData[0].Val1,1,1,1,,Unknown,
9290,ExtData[0].Val2,1,1,10,,Unknown,
9290,ExtData[0].Val3,1,1,1,,Unknown,
9290,ExtData[0].Val4,1,1,9,,Unknown,
9290,ExtData[0].Val6,1,1,9289,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9289.
9290,ExtData[0].Val7,1,1,1,,Unknown,
9290,ExtData[1].Val1,1,1,1,,Unknown,
9290,ExtData[1].Val2,1,1,6,,Unknown,
9290,ExtData[1].Val3,1,1,1,,Unknown,
9290,ExtData[1].Val5,1,1,3,,Unknown,
9290,ExtData[1].Val6,1,1,398,,Unknown,
9291,ExtData[0].Val1,1,1,1,,Unknown,
9291,ExtData[0].Val2,1,1,9,,Unknown,
9291,ExtData[0].Val3,1,1,4,,Unknown,
9291,ExtData[0].Val4,1,1,8,,Unknown,
9291,ExtData[0].Val6,1,1,100,,Unknown,
9291,ExtData[0].Val7,1,1,25,,Unknown,
9291,ExtData[1].Val1,1,1,1,,Unknown,
9291,ExtData[1].Val2,1,1,6,,Unknown,
9291,ExtData[1].Val3,1,1,1,,Unknown,
9291,ExtData[1].Val5,1,1,3,,Unknown,
9291,ExtData[1].Val6,1,1,940,,Unknown,
9292,ExtData[0].Val1,1,1,1,,Unknown,
9292,ExtData[0].Val2,1,1,9,,Unknown,
9292,ExtData[0].Val3,1,1,4,,Unknown,
9292,ExtData[0].Val4,1,1,8,,Unknown,
9292,ExtData[0].Val6,1,1,100,,Unknown,
9292,ExtData[0].Val7,1,1,75,,Unknown,
9292,ExtData[1].Val1,1,1,1,,Unknown,
9292,ExtData[1].Val2,1,1,6,,Unknown,
9292,ExtData[1].Val3,1,1,6,,Unknown,
9292,ExtData[1].Val5,1,1,3,,Unknown,
9292,ExtData[1].Val6,1,1,940,,Unknown,
9293,ExtData[0].Val1,1,1,1,,Unknown,
9293,ExtData[0].Val2,1,1,10,,Unknown,
9293,ExtData[0].Val3,1,1,1,,Unknown,
9293,ExtData[0].Val4,1,1,9,,Unknown,
9293,ExtData[0].Val6,1,1,9291,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9291.
9293,ExtData[0].Val7,1,1,1,,Unknown,
9293,ExtData[1].Val1,1,1,1,,Unknown,
9293,ExtData[1].Val2,1,1,10,,Unknown,
9293,ExtData[1].Val3,1,1,1,,Unknown,
9293,ExtData[1].Val6,1,1,9292,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9292.
9293,ExtData[1].Val7,1,1,1,,Unknown,
9294,ExtData[0].Val1,1,1,1,,Unknown,
9294,ExtData[0].Val2,1,1,21,,Unknown,
9294,ExtData[0].Val3,1,1,6,,Unknown,
9294,ExtData[0].Val4,1,1,9,,Unknown,
9294,ExtData[0].Val7,1,1,1,,Unknown,
9294,ExtData[1].Val1,1,1,1,,Unknown,
9294,ExtData[1].Val2,1,1,6,,Unknown,
9294,ExtData[1].Val3,1,1,5,,Unknown,
9294,ExtData[1].Val6,1,1,598,,Unknown,
9294,ExtData[1].Val7,1,1,1,,Unknown,
9295,ExtData[0].Val1,1,1,1,,Unknown,
9295,ExtData[0].Val2,1,1,82,,Unknown,
9295,ExtData[0].Val3,1,1,6,,Unknown,
9295,ExtData[0].Val4,1,1,9,,Unknown,
9295,ExtData[1].Val1,1,1,1,,Unknown,
9295,ExtData[1].Val2,1,1,82,,Unknown,
9295,ExtData[1].Val3,1,1,6,,Unknown,
9295,ExtData[1].Val4,1,1,9,,Unknown,
9295,ExtData[1].Val6,1,1,2,,Unknown,
9295,ExtData[2].Val1,1,1,1,,Unknown,
9295,ExtData[2].Val2,1,1,82,,Unknown,
9295,ExtData[2].Val3,1,1,6,,Unknown,
9295,ExtData[2].Val4,1,1,9,,Unknown,
9295,ExtData[2].Val6,1,1,4,,Unknown,
9295,ExtData[3].Val1,1,1,1,,Unknown,
9295,ExtData[3].Val2,1,1,82,,Unknown,
9295,ExtData[3].Val3,1,1,6,,Unknown,
9295,ExtData[3].Val6,1,1,6,,Unknown,
9296,ExtData[0].Val1,1,1,1,,Unknown,
9296,ExtData[0].Val2,1,1,8,,Unknown,
9296,ExtData[0].Val3,1,1,6,,Unknown,
9296,ExtData[0].Val4,1,1,8,,Unknown,
9296,ExtData[0].Val6,1,1,1020,,Unknown,
9296,ExtData[1].Val1,1,1,1,,Unknown,
9296,ExtData[1].Val2,1,1,11,,Unknown,
9296,ExtData[1].Val3,1,1,1,,Unknown,
9296,ExtData[1].Val5,1,1,3,,Unknown,
9296,ExtData[1].Val7,1,1,1,,Unknown,
9297,ExtData[0].Val1,1,1,1,,Unknown,
9297,ExtData[0].Val2,1,1,81,,Unknown,
9297,ExtData[0].Val3,1,1,1,,Unknown,
9297,ExtData[0].Val4,1,1,9,,Unknown,
9297,ExtData[0].Val7,1,1,1,,Unknown,
9297,ExtData[1].Val1,1,1,1,,Unknown,
9297,ExtData[1].Val2,1,1,89,,Unknown,
9297,ExtData[1].Val3,1,1,5,,Unknown,
9297,ExtData[1].Val7,1,1,2,,Unknown,
9298,ExtData[0].Val1,1,1,1,,Unknown,
9298,ExtData[0].Val2,1,1,17,,Unknown,
9298,ExtData[0].Val3,1,1,6,,Unknown,
9298,ExtData[0].Val4,1,1,9,,Unknown,
9298,ExtData[1].Val1,1,1,1,,Unknown,
9298,ExtData[1].Val2,1,1,17,,Unknown,
9298,ExtData[1].Val3,1,1,6,,Unknown,
9298,ExtData[1].Val6,1,1,1,,Unknown,
9299,ExtData[0].Val1,1,1,1,,Unknown,
9299,ExtData[0].Val2,1,1,55,,Unknown,
9299,ExtData[0].Val3,1,1,1,,Unknown,
9299,ExtData[0].Val4,1,1,8,,Unknown,
9299,ExtData[0].Val7,1,1,1,,Unknown,
9299,ExtData[0].Val9,1,1,1,,Unknown,
9299,ExtData[1].Val1,1,1,1,,Unknown,
9299,ExtData[1].Val2,1,1,14,,Unknown,
9299,ExtData[1].Val3,1,1,1,,Unknown,
9299,ExtData[1].Val4,1,1,8,,Unknown,
9299,ExtData[1].Val7,1,1,1,,Unknown,
9299,ExtData[1].Val9,1,1,1,,Unknown,
9299,ExtData[2].Val1,1,1,1,,Unknown,
9299,ExtData[2].Val2,1,1,6,,Unknown,
9299,ExtData[2].Val3,1,1,1,,Unknown,
9299,ExtData[2].Val6,1,1,1256,,Unknown,
9299,ExtData[2].Val9,1,1,1,,Unknown,
9300,ExtData[0].Val1,1,1,1,,Unknown,
9300,ExtData[0].Val2,1,1,6,,Unknown,
9300,ExtData[0].Val3,1,1,6,,Unknown,
9300,ExtData[0].Val4,1,1,9,,Unknown,
9300,ExtData[0].Val6,1,1,1002,,Unknown,
9300,ExtData[0].Val9,1,1,1,,Unknown,
9300,ExtData[1].Val1,1,1,1,,Unknown,
9300,ExtData[1].Val2,1,1,6,,Unknown,
9300,ExtData[1].Val3,1,1,6,,Unknown,
9300,ExtData[1].Val6,1,1,1004,,Unknown,
9300,ExtData[1].Val9,1,1,1,,Unknown,
9301,ExtData[0].Val1,1,1,1,,Unknown,
9301,ExtData[0].Val2,1,1,6,,Unknown,
9301,ExtData[0].Val3,1,1,6,,Unknown,
9301,ExtData[0].Val4,1,1,9,,Unknown,
9301,ExtData[0].Val6,1,1,1002,,Unknown,
9301,ExtData[0].Val9,1,1,1,,Unknown,
9301,ExtData[1].Val1,1,1,1,,Unknown,
9301,ExtData[1].Val2,1,1,6,,Unknown,
9301,ExtData[1].Val3,1,1,6,,Unknown,
9301,ExtData[1].Val6,1,1,1001,,Unknown,
9301,ExtData[1].Val9,1,1,1,,Unknown,
9302,ExtData[0].Val1,1,1,1,,Unknown,
9302,ExtData[0].Val2,1,1,6,,Unknown,
9302,ExtData[0].Val3,1,1,6,,Unknown,
9302,ExtData[0].Val4,1,1,9,,Unknown,
9302,ExtData[0].Val6,1,1,1004,,Unknown,
9302,ExtData[0].Val9,1,1,1,,Unknown,
9302,ExtData[1].Val1,1,1,1,,Unknown,
9302,ExtData[1].Val2,1,1,6,,Unknown,
9302,ExtData[1].Val3,1,1,6,,Unknown,
9302,ExtData[1].Val6,1,1,1001,,Unknown,
9302,ExtData[1].Val9,1,1,1,,Unknown,
9303,ExtData[0].Val1,1,1,1,,Unknown,
9303,ExtData[0].Val2,1,1,6,,Unknown,
9303,ExtData[0].Val3,1,1,6,,Unknown,
9303,ExtData[0].Val4,1,1,9,,Unknown,
9303,ExtData[0].Val6,1,1,1002,,Unknown,
9303,ExtData[0].Val9,1,1,1,,Unknown,
9303,ExtData[1].Val1,1,1,1,,Unknown,
9303,ExtData[1].Val2,1,1,6,,Unknown,
9303,ExtData[1].Val3,1,1,6,,Unknown,
9303,ExtData[1].Val4,1,1,9,,Unknown,
9303,ExtData[1].Val6,1,1,1004,,Unknown,
9303,ExtData[1].Val9,1,1,1,,Unknown,
9303,ExtData[2].Val1,1,1,1,,Unknown,
9303,ExtData[2].Val2,1,1,6,,Unknown,
9303,ExtData[2].Val3,1,1,6,,Unknown,
9303,ExtData[2].Val6,1,1,1001,,Unknown,
9303,ExtData[2].Val9,1,1,1,,Unknown,
9304,ExtData[0].Val1,1,1,1,,Unknown,
9304,ExtData[0].Val2,1,1,8,,Unknown,
9304,ExtData[0].Val3,1,1,6,,Unknown,
9304,ExtData[0].Val4,1,1,8,,Unknown,
9304,ExtData[0].Val6,1,1,1091,,Unknown,
9304,ExtData[1].Val1,1,1,1,,Unknown,
9304,ExtData[1].Val2,1,1,11,,Unknown,
9304,ExtData[1].Val3,1,1,1,,Unknown,
9304,ExtData[1].Val5,1,1,3,,Unknown,
9304,ExtData[1].Val7,1,1,1,,Unknown,
9305,ExtData[0].Val1,1,1,1,,Unknown,
9305,ExtData[0].Val2,1,1,89,,Unknown,
9305,ExtData[0].Val3,1,1,5,,Unknown,
9305,ExtData[0].Val4,1,1,9,,Unknown,
9305,ExtData[0].Val5,1,1,3,,Unknown,
9305,ExtData[0].Val7,1,1,2,,Unknown,
9305,ExtData[1].Val1,1,1,1,,Unknown,
9305,ExtData[1].Val2,1,1,89,,Unknown,
9305,ExtData[1].Val3,1,1,1,,Unknown,
9305,ExtData[1].Val9,1,1,1,,Unknown,
9306,ExtData[0].Val1,1,1,1,,Unknown,
9306,ExtData[0].Val2,1,1,8,,Unknown,
9306,ExtData[0].Val3,1,1,6,,Unknown,
9306,ExtData[0].Val4,1,1,8,,Unknown,
9306,ExtData[0].Val6,1,1,1092,,Unknown,
9306,ExtData[1].Val1,1,1,1,,Unknown,
9306,ExtData[1].Val2,1,1,11,,Unknown,
9306,ExtData[1].Val3,1,1,1,,Unknown,
9306,ExtData[1].Val5,1,1,3,,Unknown,
9306,ExtData[1].Val7,1,1,1,,Unknown,
9307,ExtData[0].Val1,1,1,1,,Unknown,
9307,ExtData[0].Val2,1,1,13,,Unknown,
9307,ExtData[0].Val3,1,1,1,,Unknown,
9307,ExtData[0].Val4,1,1,9,,Unknown,
9307,ExtData[0].Val7,1,1,1,,Unknown,
9307,ExtData[1].Val1,1,1,1,,Unknown,
9307,ExtData[1].Val2,1,1,13,,Unknown,
9307,ExtData[1].Val3,1,1,1,,Unknown,
9307,ExtData[1].Val4,1,1,9,,Unknown,
9307,ExtData[2].Val1,1,1,1,,Unknown,
9307,ExtData[2].Val2,1,1,10,,Unknown,
9307,ExtData[2].Val3,1,1,6,,Unknown,
9307,ExtData[2].Val6,1,1,9593,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9593.
9308,ExtData[0].Val1,1,1,1,,Unknown,
9308,ExtData[0].Val2,1,1,8,,Unknown,
9308,ExtData[0].Val3,1,1,6,,Unknown,
9308,ExtData[0].Val4,1,1,8,,Unknown,
9308,ExtData[0].Val6,1,1,1102,,Unknown,
9308,ExtData[1].Val1,1,1,1,,Unknown,
9308,ExtData[1].Val2,1,1,11,,Unknown,
9308,ExtData[1].Val3,1,1,1,,Unknown,
9308,ExtData[1].Val5,1,1,3,,Unknown,
9308,ExtData[1].Val7,1,1,1,,Unknown,
9309,ExtData[0].Val1,1,1,1,,Unknown,
9309,ExtData[0].Val2,1,1,10,,Unknown,
9309,ExtData[0].Val3,1,1,1,,Unknown,
9309,ExtData[0].Val4,1,1,8,,Unknown,
9309,ExtData[0].Val6,1,1,9257,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9257.
9310,ExtData[0].Val1,1,1,1,,Unknown,
9310,ExtData[0].Val2,1,1,87,,Unknown,
9310,ExtData[0].Val3,1,1,7,,Unknown,
9310,ExtData[0].Val4,1,1,11,,Unknown,
9310,ExtData[0].Val8,1,1,1,,Unknown,
9310,ExtData[1].Val1,1,1,1,,Unknown,
9310,ExtData[1].Val2,1,1,27,,Unknown,
9310,ExtData[1].Val3,1,1,7,,Unknown,
9311,ExtData[0].Val1,1,1,1,,Unknown,
9311,ExtData[0].Val2,1,1,87,,Unknown,
9311,ExtData[0].Val3,1,1,7,,Unknown,
9311,ExtData[0].Val4,1,1,11,,Unknown,
9311,ExtData[0].Val8,1,1,2,,Unknown,
9311,ExtData[1].Val1,1,1,1,,Unknown,
9311,ExtData[1].Val2,1,1,27,,Unknown,
9311,ExtData[1].Val3,1,1,7,,Unknown,
9312,ExtData[0].Val1,1,1,1,,Unknown,
9312,ExtData[0].Val2,1,1,87,,Unknown,
9312,ExtData[0].Val3,1,1,7,,Unknown,
9312,ExtData[0].Val4,1,1,11,,Unknown,
9312,ExtData[0].Val8,1,1,3,,Unknown,
9312,ExtData[1].Val1,1,1,1,,Unknown,
9312,ExtData[1].Val2,1,1,27,,Unknown,
9312,ExtData[1].Val3,1,1,7,,Unknown,
9313,ExtData[0].Val1,1,1,1,,Unknown,
9313,ExtData[0].Val2,1,1,87,,Unknown,
9313,ExtData[0].Val3,1,1,7,,Unknown,
9313,ExtData[0].Val4,1,1,11,,Unknown,
9313,ExtData[0].Val8,1,1,4,,Unknown,
9313,ExtData[1].Val1,1,1,1,,Unknown,
9313,ExtData[1].Val2,1,1,27,,Unknown,
9313,ExtData[1].Val3,1,1,7,,Unknown,
9314,ExtData[0].Val1,1,1,1,,Unknown,
9314,ExtData[0].Val2,1,1,87,,Unknown,
9314,ExtData[0].Val3,1,1,7,,Unknown,
9314,ExtData[0].Val4,1,1,11,,Unknown,
9314,ExtData[0].Val8,1,1,5,,Unknown,
9314,ExtData[1].Val1,1,1,1,,Unknown,
9314,ExtData[1].Val2,1,1,27,,Unknown,
9314,ExtData[1].Val3,1,1,7,,Unknown,
9315,ExtData[0].Val1,1,1,1,,Unknown,
9315,ExtData[0].Val2,1,1,87,,Unknown,
9315,ExtData[0].Val3,1,1,7,,Unknown,
9315,ExtData[0].Val4,1,1,11,,Unknown,
9315,ExtData[0].Val8,1,1,6,,Unknown,
9315,ExtData[1].Val1,1,1,1,,Unknown,
9315,ExtData[1].Val2,1,1,27,,Unknown,
9315,ExtData[1].Val3,1,1,7,,Unknown,
9316,ExtData[0].Val1,1,1,1,,Unknown,
9316,ExtData[0].Val2,1,1,87,,Unknown,
9316,ExtData[0].Val3,1,1,7,,Unknown,
9316,ExtData[0].Val4,1,1,11,,Unknown,
9316,ExtData[0].Val8,1,1,7,,Unknown,
9316,ExtData[1].Val1,1,1,1,,Unknown,
9316,ExtData[1].Val2,1,1,27,,Unknown,
9316,ExtData[1].Val3,1,1,7,,Unknown,
9317,ExtData[0].Val1,1,1,1,,Unknown,
9317,ExtData[0].Val2,1,1,87,,Unknown,
9317,ExtData[0].Val3,1,1,7,,Unknown,
9317,ExtData[0].Val4,1,1,11,,Unknown,
9317,ExtData[0].Val8,1,1,8,,Unknown,
9317,ExtData[1].Val1,1,1,1,,Unknown,
9317,ExtData[1].Val2,1,1,27,,Unknown,
9317,ExtData[1].Val3,1,1,7,,Unknown,
9318,ExtData[0].Val1,1,1,1,,Unknown,
9318,ExtData[0].Val2,1,1,87,,Unknown,
9318,ExtData[0].Val3,1,1,7,,Unknown,
9318,ExtData[0].Val4,1,1,11,,Unknown,
9318,ExtData[0].Val8,1,1,9,,Unknown,
9318,ExtData[1].Val1,1,1,1,,Unknown,
9318,ExtData[1].Val2,1,1,27,,Unknown,
9318,ExtData[1].Val3,1,1,7,,Unknown,
9319,ExtData[0].Val1,1,1,1,,Unknown,
9319,ExtData[0].Val2,1,1,87,,Unknown,
9319,ExtData[0].Val3,1,1,7,,Unknown,
9319,ExtData[0].Val4,1,1,11,,Unknown,
9319,ExtData[0].Val8,1,1,10,,Unknown,
9319,ExtData[1].Val1,1,1,1,,Unknown,
9319,ExtData[1].Val2,1,1,27,,Unknown,
9319,ExtData[1].Val3,1,1,7,,Unknown,
9320,ExtData[0].Val1,1,1,1,,Unknown,
9320,ExtData[0].Val2,1,1,87,,Unknown,
9320,ExtData[0].Val3,1,1,7,,Unknown,
9320,ExtData[0].Val4,1,1,11,,Unknown,
9320,ExtData[0].Val8,1,1,11,,Unknown,
9320,ExtData[1].Val1,1,1,1,,Unknown,
9320,ExtData[1].Val2,1,1,27,,Unknown,
9320,ExtData[1].Val3,1,1,7,,Unknown,
9321,ExtData[0].Val1,1,1,1,,Unknown,
9321,ExtData[0].Val2,1,1,87,,Unknown,
9321,ExtData[0].Val3,1,1,7,,Unknown,
9321,ExtData[0].Val4,1,1,11,,Unknown,
9321,ExtData[0].Val8,1,1,12,,Unknown,
9321,ExtData[1].Val1,1,1,1,,Unknown,
9321,ExtData[1].Val2,1,1,27,,Unknown,
9321,ExtData[1].Val3,1,1,7,,Unknown,
9322,ExtData[0].Val1,1,1,1,,Unknown,
9322,ExtData[0].Val2,1,1,87,,Unknown,
9322,ExtData[0].Val3,1,1,7,,Unknown,
9322,ExtData[0].Val4,1,1,11,,Unknown,
9322,ExtData[0].Val8,1,1,13,,Unknown,
9322,ExtData[1].Val1,1,1,1,,Unknown,
9322,ExtData[1].Val2,1,1,27,,Unknown,
9322,ExtData[1].Val3,1,1,7,,Unknown,
9323,ExtData[0].Val1,1,1,1,,Unknown,
9323,ExtData[0].Val2,1,1,87,,Unknown,
9323,ExtData[0].Val3,1,1,7,,Unknown,
9323,ExtData[0].Val4,1,1,11,,Unknown,
9323,ExtData[0].Val8,1,1,14,,Unknown,
9323,ExtData[1].Val1,1,1,1,,Unknown,
9323,ExtData[1].Val2,1,1,27,,Unknown,
9323,ExtData[1].Val3,1,1,7,,Unknown,
9324,ExtData[0].Val1,1,1,1,,Unknown,
9324,ExtData[0].Val2,1,1,87,,Unknown,
9324,ExtData[0].Val3,1,1,7,,Unknown,
9324,ExtData[0].Val4,1,1,11,,Unknown,
9324,ExtData[0].Val8,1,1,15,,Unknown,
9324,ExtData[1].Val1,1,1,1,,Unknown,
9324,ExtData[1].Val2,1,1,27,,Unknown,
9324,ExtData[1].Val3,1,1,7,,Unknown,
9325,ExtData[0].Val1,1,1,1,,Unknown,
9325,ExtData[0].Val2,1,1,87,,Unknown,
9325,ExtData[0].Val3,1,1,7,,Unknown,
9325,ExtData[0].Val4,1,1,11,,Unknown,
9325,ExtData[0].Val8,1,1,16,,Unknown,
9325,ExtData[1].Val1,1,1,1,,Unknown,
9325,ExtData[1].Val2,1,1,27,,Unknown,
9325,ExtData[1].Val3,1,1,7,,Unknown,
9326,ExtData[0].Val1,1,1,1,,Unknown,
9326,ExtData[0].Val2,1,1,87,,Unknown,
9326,ExtData[0].Val3,1,1,7,,Unknown,
9326,ExtData[0].Val4,1,1,11,,Unknown,
9326,ExtData[0].Val8,1,1,17,,Unknown,
9326,ExtData[1].Val1,1,1,1,,Unknown,
9326,ExtData[1].Val2,1,1,27,,Unknown,
9326,ExtData[1].Val3,1,1,7,,Unknown,
9327,ExtData[0].Val1,1,1,1,,Unknown,
9327,ExtData[0].Val2,1,1,87,,Unknown,
9327,ExtData[0].Val3,1,1,7,,Unknown,
9327,ExtData[0].Val4,1,1,11,,Unknown,
9327,ExtData[0].Val8,1,1,18,,Unknown,
9327,ExtData[1].Val1,1,1,1,,Unknown,
9327,ExtData[1].Val2,1,1,27,,Unknown,
9327,ExtData[1].Val3,1,1,7,,Unknown,
9328,ExtData[0].Val1,1,1,1,,Unknown,
9328,ExtData[0].Val2,1,1,87,,Unknown,
9328,ExtData[0].Val3,1,1,7,,Unknown,
9328,ExtData[0].Val4,1,1,11,,Unknown,
9328,ExtData[0].Val8,1,1,19,,Unknown,
9328,ExtData[1].Val1,1,1,1,,Unknown,
9328,ExtData[1].Val2,1,1,27,,Unknown,
9328,ExtData[1].Val3,1,1,7,,Unknown,
9329,ExtData[0].Val1,1,1,1,,Unknown,
9329,ExtData[0].Val2,1,1,87,,Unknown,
9329,ExtData[0].Val3,1,1,7,,Unknown,
9329,ExtData[0].Val4,1,1,11,,Unknown,
9329,ExtData[0].Val8,1,1,20,,Unknown,
9329,ExtData[1].Val1,1,1,1,,Unknown,
9329,ExtData[1].Val2,1,1,27,,Unknown,
9329,ExtData[1].Val3,1,1,7,,Unknown,
9330,ExtData[0].Val1,1,1,1,,Unknown,
9330,ExtData[0].Val2,1,1,87,,Unknown,
9330,ExtData[0].Val3,1,1,7,,Unknown,
9330,ExtData[0].Val4,1,1,11,,Unknown,
9330,ExtData[0].Val8,1,1,21,,Unknown,
9330,ExtData[1].Val1,1,1,1,,Unknown,
9330,ExtData[1].Val2,1,1,27,,Unknown,
9330,ExtData[1].Val3,1,1,7,,Unknown,
9331,ExtData[0].Val1,1,1,1,,Unknown,
9331,ExtData[0].Val2,1,1,87,,Unknown,
9331,ExtData[0].Val3,1,1,7,,Unknown,
9331,ExtData[0].Val4,1,1,11,,Unknown,
9331,ExtData[0].Val8,1,1,22,,Unknown,
9331,ExtData[1].Val1,1,1,1,,Unknown,
9331,ExtData[1].Val2,1,1,27,,Unknown,
9331,ExtData[1].Val3,1,1,7,,Unknown,
9332,ExtData[0].Val1,1,1,1,,Unknown,
9332,ExtData[0].Val2,1,1,87,,Unknown,
9332,ExtData[0].Val3,1,1,7,,Unknown,
9332,ExtData[0].Val4,1,1,11,,Unknown,
9332,ExtData[0].Val8,1,1,23,,Unknown,
9332,ExtData[1].Val1,1,1,1,,Unknown,
9332,ExtData[1].Val2,1,1,27,,Unknown,
9332,ExtData[1].Val3,1,1,7,,Unknown,
9333,ExtData[0].Val1,1,1,1,,Unknown,
9333,ExtData[0].Val2,1,1,87,,Unknown,
9333,ExtData[0].Val3,1,1,7,,Unknown,
9333,ExtData[0].Val4,1,1,11,,Unknown,
9333,ExtData[0].Val8,1,1,24,,Unknown,
9333,ExtData[1].Val1,1,1,1,,Unknown,
9333,ExtData[1].Val2,1,1,27,,Unknown,
9333,ExtData[1].Val3,1,1,7,,Unknown,
9334,ExtData[0].Val1,1,1,1,,Unknown,
9334,ExtData[0].Val2,1,1,87,,Unknown,
9334,ExtData[0].Val3,1,1,7,,Unknown,
9334,ExtData[0].Val4,1,1,11,,Unknown,
9334,ExtData[0].Val8,1,1,25,,Unknown,
9334,ExtData[1].Val1,1,1,1,,Unknown,
9334,ExtData[1].Val2,1,1,27,,Unknown,
9334,ExtData[1].Val3,1,1,7,,Unknown,
9335,ExtData[0].Val1,1,1,1,,Unknown,
9335,ExtData[0].Val2,1,1,87,,Unknown,
9335,ExtData[0].Val3,1,1,7,,Unknown,
9335,ExtData[0].Val4,1,1,11,,Unknown,
9335,ExtData[0].Val8,1,1,26,,Unknown,
9335,ExtData[1].Val1,1,1,1,,Unknown,
9335,ExtData[1].Val2,1,1,27,,Unknown,
9335,ExtData[1].Val3,1,1,7,,Unknown,
9336,ExtData[0].Val1,1,1,1,,Unknown,
9336,ExtData[0].Val2,1,1,87,,Unknown,
9336,ExtData[0].Val3,1,1,7,,Unknown,
9336,ExtData[0].Val4,1,1,11,,Unknown,
9336,ExtData[0].Val8,1,1,27,,Unknown,
9336,ExtData[1].Val1,1,1,1,,Unknown,
9336,ExtData[1].Val2,1,1,27,,Unknown,
9336,ExtData[1].Val3,1,1,7,,Unknown,
9337,ExtData[0].Val1,1,1,1,,Unknown,
9337,ExtData[0].Val2,1,1,87,,Unknown,
9337,ExtData[0].Val3,1,1,7,,Unknown,
9337,ExtData[0].Val4,1,1,11,,Unknown,
9337,ExtData[0].Val8,1,1,28,,Unknown,
9337,ExtData[1].Val1,1,1,1,,Unknown,
9337,ExtData[1].Val2,1,1,27,,Unknown,
9337,ExtData[1].Val3,1,1,7,,Unknown,
9338,ExtData[0].Val1,1,1,1,,Unknown,
9338,ExtData[0].Val2,1,1,87,,Unknown,
9338,ExtData[0].Val3,1,1,7,,Unknown,
9338,ExtData[0].Val4,1,1,11,,Unknown,
9338,ExtData[0].Val8,1,1,29,,Unknown,
9338,ExtData[1].Val1,1,1,1,,Unknown,
9338,ExtData[1].Val2,1,1,27,,Unknown,
9338,ExtData[1].Val3,1,1,7,,Unknown,
9339,ExtData[0].Val1,1,1,1,,Unknown,
9339,ExtData[0].Val2,1,1,87,,Unknown,
9339,ExtData[0].Val3,1,1,7,,Unknown,
9339,ExtData[0].Val4,1,1,11,,Unknown,
9339,ExtData[0].Val8,1,1,30,,Unknown,
9339,ExtData[1].Val1,1,1,1,,Unknown,
9339,ExtData[1].Val2,1,1,27,,Unknown,
9339,ExtData[1].Val3,1,1,7,,Unknown,
9340,ExtData[0].Val1,1,1,1,,Unknown,
9340,ExtData[0].Val2,1,1,8,,Unknown,
9340,ExtData[0].Val3,1,1,1,,Unknown,
9340,ExtData[0].Val4,1,1,9,,Unknown,
9340,ExtData[0].Val6,1,1,1021,,Unknown,
9340,ExtData[0].Val7,1,1,1,,Unknown,
9340,ExtData[1].Val1,1,1,1,,Unknown,
9340,ExtData[1].Val2,1,1,8,,Unknown,
9340,ExtData[1].Val3,1,1,1,,Unknown,
9340,ExtData[1].Val6,1,1,1022,,Unknown,
9340,ExtData[1].Val7,1,1,1,,Unknown,
9341,ExtData[0].Val1,1,1,1,,Unknown,
9341,ExtData[0].Val2,1,1,13,,Unknown,
9341,ExtData[0].Val3,1,1,1,,Unknown,
9341,ExtData[0].Val4,1,1,9,,Unknown,
9341,ExtData[1].Val1,1,1,1,,Unknown,
9341,ExtData[1].Val2,1,1,13,,Unknown,
9341,ExtData[1].Val3,1,1,1,,Unknown,
9341,ExtData[1].Val7,1,1,1,,Unknown,
9342,ExtData[0].Val1,1,1,1,,Unknown,
9342,ExtData[0].Val2,1,1,27,,Unknown,
9342,ExtData[0].Val3,1,1,1,,Unknown,
9342,ExtData[0].Val4,1,1,8,,Unknown,
9342,ExtData[0].Val5,1,1,3,,Unknown,
9342,ExtData[0].Val7,1,1,1,,Unknown,
9343,ExtData[0].Val1,1,1,1,,Unknown,
